序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,TWD97_lon,TWD97_lat,is_indoor,mean_elevation,max_slope,std_elevation,river_distance_m,river_distance_category,risk_level,terrain_risk,geometry,shelter_idx,max_rain_1hr,hit_station_count,at_rain_risk,dynamic_risk_level
2182,花蓮縣豐濱鄉,新社村,9鄰東興18-1號,121.5308,23.6351,東興部落原住民多功能活動中心,新社村及磯崎村,0,海嘯,石蓮花,03-8711158,是,否,是,304156.15155311406,2614713.0231016856,True,55.47204308564128,89.95055389404297,42.40605790600291,2141.847634397423,1000公尺以上,高風險,high,POINT (304156.15155311406 2614713.0231016856),66,0.0,0,False,WARNING
2185,花蓮縣光復鄉,西富村,民有街51巷3-1號,121.4295,23.6362,馬佛活動中心,西富村,100,"水災,震災,土石流",高有民,03-8702206,是,否,是,293820.2604819259,2614800.1163571323,True,136.602392000426,8.204384803771973,4.385235797472356,693.0590392742856,500-1000公尺之間,低風險,low,POINT (293820.2604819259 2614800.1163571323),67,0.0,0,False,WARNING
2202,花蓮縣光復鄉,南富村,建國路二段39號,121.4512,23.6419,砂荖活動中心,南富村,100,"水災,震災,土石流",吳福鍵,03-8702206,是,否,是,296032.2666470357,2615438.1811606777,True,133.32439227391555,32.3177375793457,10.740751265493454,440.2095454218845,小於500公尺,極高風險,high,POINT (296032.2666470357 2615438.1811606777),68,0.0,0,False,WARNING
2219,花蓮縣豐濱鄉,新社村,150號,121.5354,23.6519,新社國小二樓綜合教室,新社村,200,"水災,震災,土石流",許傳方,03-8711138,是,否,是,304618.51433384465,2616575.2953707017,True,58.17358177807006,89.95055389404297,44.49830369925715,665.1079434501592,500-1000公尺之間,高風險,high,POINT (304618.51433384465 2616575.2953707017),69,0.0,0,False,WARNING
2220,花蓮縣光復鄉,大全村,中山路一段216巷8號,121.4184,23.6521,光復鄉立托兒所,大全村.大進村,100,"水災,震災,土石流",羅彩和,03-8705165,是,是,是,292682.5985145302,2616557.5870179706,True,123.08474994970828,10.495209693908691,1.6905556738184944,335.51252511313743,小於500公尺,高風險,high,POINT (292682.5985145302 2616557.5870179706),70,0.0,0,False,WARNING
2227,花蓮縣光復鄉,西富村,中正路二段72巷14號,121.4494,23.6584,西南活動中心,西富村,100,"水災,震災,土石流",劉貴滿,03-8702923,是,否,是,295842.8751664441,2617264.885721288,True,112.304421784862,14.215459823608398,2.052883102364917,364.4614874088604,小於500公尺,高風險,high,POINT (295842.8751664441 2617264.8857212877),71,0.0,0,False,WARNING
2232,花蓮縣光復鄉,北富村,中正路二段23號,121.4484,23.6601,太巴塱國小,北富村.西富村,100,"水災,震災,土石流",林萬男,03-8701134#10,是,是,是,295740.27340131765,2617452.830757225,True,110.8809099996992,14.215459823608398,2.008817436596864,172.02293716899146,小於500公尺,高風險,high,POINT (295740.27340131765 2617452.830757225),72,0.0,0,False,WARNING
2236,花蓮縣光復鄉,大同村,中正路一段370號,121.431,23.6633,大同活動中心,大同村,100,"水災,震災,土石流",吳張義,03-8701180,是,否,是,293964.2454034604,2617801.746395945,True,114.47701323311873,12.345524787902832,1.7767285949316245,171.675895509517,小於500公尺,高風險,high,POINT (293964.2454034604 2617801.7463959455),73,0.0,0,False,WARNING
2244,花蓮縣光復鄉,大華村,中華路257號,121.4233,23.6694,光復鄉公所,大安村、大華村,100,"水災,震災,土石流",黃微鈞,03-8702206#239,是,是,是,293176.7920189968,2618474.937037626,True,126.66297296332438,41.27239990234375,15.095415714838904,736.9607667804647,500-1000公尺之間,高風險,high,POINT (293176.7920189968 2618474.937037626),74,0.0,0,False,WARNING
2247,花蓮縣光復鄉,大馬村,林森路200號,121.4248,23.6705,光復國中,大平村.大馬村.大同村,100,"水災,震災,土石流",葉淑貞,03-8701027,是,是,是,293329.4320030704,2618597.210578233,True,124.9481349042562,37.04692459106445,9.269694288197348,800.3043722754518,500-1000公尺之間,高風險,high,POINT (293329.4320030704 2618597.210578233),75,0.0,0,False,WARNING
2277,花蓮縣光復鄉,東富村,東富路60號,121.4825,23.6845,東富國小,東富村,100,"水災,震災,土石流",鄭金寶,03-8701292,是,是,是,299209.65497167263,2620166.352128325,True,118.30464114511892,35.914310455322266,25.34007539388684,271.8751978205742,小於500公尺,極高風險,high,POINT (299209.65497167263 2620166.3521283255),76,0.0,0,False,WARNING
2293,花蓮縣萬榮鄉,明利村,5鄰75號,121.4018,23.696,馬太鞍社區活動中心,明利村,80,"水災,土石流,海嘯",許花麗,03-8751114,是,否,是,290975.45916458644,2621414.399794171,True,225.41236727189045,31.396209716796875,55.92061474341544,681.8079870072733,500-1000公尺之間,高風險,high,POINT (290975.45916458644 2621414.399794171),77,0.0,0,False,WARNING
2323,花蓮縣萬榮鄉,明利村,2鄰34-8號,121.412375,23.704834,明利社區活動中心,明利村,100,"水災,土石流,海嘯",許花麗,03-8751114,是,否,是,292051.07712175034,2622395.798739806,True,170.11798252343402,42.17158508300781,44.74052914387058,1650.8156283434323,1000公尺以上,高風險,high,POINT (292051.07712175034 2622395.798739806),78,0.0,0,False,WARNING
2333,花蓮縣豐濱鄉,磯崎村,71號,121.5419,23.7085,磯崎村辦公處活動中心,磯崎村,0,"水災,震災,土石流",李貴良,03-8711029,是,否,是,305257.8102029216,2622846.0159003804,True,83.96182235824386,63.652252197265625,44.046407074460205,89.9974412504501,小於500公尺,極高風險,high,POINT (305257.8102029216 2622846.0159003804),79,0.0,0,False,WARNING
2337,花蓮縣鳳林鎮,長橋里,長橋路4號,121.4195,23.7097,長橋社區活動中心,長橋里,50,"水災,土石流",董經碩,03-8751131,是,否,否,292776.0564655077,2622936.8042222606,True,140.13714589499065,6.26765251159668,3.4245015510747256,1047.9419408749045,1000公尺以上,低風險,low,POINT (292776.0564655077 2622936.8042222606),80,0.0,0,False,WARNING
2338,花蓮縣萬榮鄉,明利村,1鄰13-3號,121.414808,23.709766,萬榮鄉立幼兒園,明利村,50,"水災,土石流,海嘯",許花麗,03-8751114,是,否,是,292297.59022954106,2622942.7126711207,True,146.60482128688267,57.65473175048828,9.952355568744746,1190.7814716600983,1000公尺以上,高風險,high,POINT (292297.59022954106 2622942.7126711207),81,0.0,0,False,WARNING
2350,花蓮縣萬榮鄉,萬榮村,1鄰8號,121.410119,23.714392,萬榮社區活動中心,萬榮村,50,"水災,土石流,海嘯",陳如花,03-8751497,是,否,是,291817.9769208755,2623453.634668064,True,188.30896429723623,51.59683227539063,54.355638728729474,769.2678368798599,500-1000公尺之間,高風險,high,POINT (291817.9769208755 2623453.634668064),82,0.0,0,False,WARNING
2357,花蓮縣鳳林鎮,森榮里,林森路113-1號,121.3972,23.7176,森榮里辦公處,森榮里,30,水災,董經碩,03-8751926,是,否,否,290499.6797959527,2623805.1716799494,True,210.26706849079696,61.39030456542969,59.575779883395626,101.68639155965953,小於500公尺,極高風險,high,POINT (290499.6797959527 2623805.1716799494),83,0.0,0,False,WARNING
2384,花蓮縣鳳林鎮,鳳信里,中正路1段120巷24號,121.4434,23.7297,鳳信社區活動中心,鳳信里,50,"水災,土石流",傅金棟,03-8764212,是,否,否,295206.2560913146,2625159.091149558,True,118.3727606400878,7.182109355926514,2.4850952020081816,1341.5907013351073,1000公尺以上,低風險,low,POINT (295206.2560913146 2625159.091149558),84,0.0,0,False,WARNING
2397,花蓮縣鳳林鎮,鳳智里,中華路2號,121.449348,23.741218,樂活會館,鳳義里、鳳信里、山興里、南平里,150,"水災,震災,土石流",詹芳雅,03-8762771轉191,是,否,否,295808.6581659951,2626436.560918636,True,106.3267789551529,6.130014896392822,2.1867431256017413,1282.8788345245564,1000公尺以上,低風險,low,POINT (295808.6581659951 2626436.5609186357),85,0.0,0,False,WARNING
2401,花蓮縣鳳林鎮,鳳智里,中正路2段1號,121.4472,23.7429,鳳林鎮藝文中心,鳳智里、山興里,300,"水災,震災,土石流",巫賢偉,03-8762031#14,是,是,否,295589.0924860327,2626622.1454475936,True,106.00523252881908,11.378989219665527,2.209175511012752,1030.8871804207447,1000公尺以上,低風險,low,POINT (295589.0924860327 2626622.1454475936),86,0.0,0,False,WARNING
2403,花蓮縣鳳林鎮,鳳智里,鳳林鎮光復路8號,121.4488,23.7439,鳳林國中進德堂,鳳智里,350,"水災,震災,土石流",鍾孔麟,03-8762021,是,是,否,295751.85491768294,2626733.404734734,True,104.43240838138246,11.378989219665527,2.194391175690132,987.0705435400032,500-1000公尺之間,低風險,low,POINT (295751.85491768294 2626733.404734734),87,0.0,0,False,WARNING
2405,花蓮縣鳳林鎮,鳳智里,光華路124號,121.4518,23.7447,鳳林鎮公所,鳳智里,80,"水災,震災,土石流",蕭文龍,03-8762772,是,否,否,296057.405814852,2626822.9692104594,True,102.2702397988767,5.689922332763672,2.327683268607454,1064.1024299461403,1000公尺以上,低風險,low,POINT (296057.405814852 2626822.9692104594),88,0.0,0,False,WARNING
2410,花蓮縣鳳林鎮,鳳智里,大同街7-1號,121.451,23.746,"鳳禮,鳳智里活動中心",鳳智里、鳳禮里,60,"水災,土石流",張燕春,03-8763910,是,否,是,295975.39471275907,2626966.680045782,True,101.64961733915368,9.51681423187256,2.3179747492248977,899.9569863401182,500-1000公尺之間,低風險,low,POINT (295975.39471275907 2626966.680045782),89,0.0,0,False,WARNING
2420,花蓮縣鳳林鎮,鳳義里,鳳林鎮水源路56-2號,121.4393,23.7491,鳳義社區活動中心,鳳義里,50,土石流,傅金棟,03-8763004,是,否,否,294781.6087536604,2627306.2601895286,True,106.19157463104936,8.786844253540039,3.149256573251953,50.11952844632818,小於500公尺,高風險,high,POINT (294781.6087536604 2627306.2601895286),90,0.0,0,False,WARNING
2422,花蓮縣鳳林鎮,鳳仁里,中華路111號,121.452,23.7498,鳳仁社區活動中心,鳳仁里,50,"水災,土石流",劉清盛,03-8763174,是,否,否,296076.00015697815,2627387.837813011,True,97.90028583084582,9.51681423187256,2.4450950295802008,677.1077912577108,500-1000公尺之間,低風險,low,POINT (296076.00015697815 2627387.837813011),91,0.0,0,False,WARNING
2429,花蓮縣鳳林鎮,鳳仁里,鳳林鎮光復路94號,121.4518,23.7512,鳳仁國小羽球館,鳳仁里,300,"水災,震災,土石流",鍾肇憲,03-8762201,是,是,否,296055.1198463242,2627542.817305486,True,96.93248594869962,9.51681423187256,2.3499303999839367,535.9704405719132,500-1000公尺之間,低風險,low,POINT (296055.1198463242 2627542.8173054866),92,0.0,0,False,WARNING
2433,花蓮縣鳳林鎮,大榮里,復興路69號,121.4676,23.7523,大榮2村社區活動中心,大榮里,50,"水災,土石流",劉清盛,03-8763419,是,否,否,297665.34732841694,2627669.842857021,True,87.82752932035007,3.7919130325317374,1.9626905908258527,1041.7060293189463,1000公尺以上,低風險,low,POINT (297665.34732841694 2627669.842857021),93,0.0,0,False,WARNING
2434,花蓮縣鳳林鎮,大榮里,鳳林鎮大榮3路15號,121.4676,23.7523,大榮1村社區活動中心,大榮里,50,"水災,土石流",劉清盛,03-8763419,是,否,否,297665.34732841694,2627669.842857021,True,87.82752932035007,3.7919130325317374,1.9626905908258527,1041.7060293189463,1000公尺以上,低風險,low,POINT (297665.34732841694 2627669.842857021),94,0.0,0,False,WARNING
2480,花蓮縣鳳林鎮,北林里,民和路1號,121.471,23.7672,北林3村社區活動中心,北林里,50,土石流,戴佳明,8761724,是,否,否,298006.4701388893,2629321.1051800423,True,82.82039366177986,5.809702396392822,2.5841173284857426,510.86105034989214,500-1000公尺之間,低風險,low,POINT (298006.4701388893 2629321.1051800423),95,0.0,0,False,WARNING
2505,花蓮縣鳳林鎮,南平里,自強路368-1號,121.4584,23.7817,南平社區活動中心,南平里,50,"水災,土石流",江麗琴,03-8771735,是,否,否,296717.02230858,2630922.728620434,True,111.12480109857052,8.654273986816406,4.221218682345088,626.9154603386917,500-1000公尺之間,低風險,low,POINT (296717.02230858 2630922.7286204346),96,0.0,0,False,WARNING
2506,花蓮縣壽豐鄉,水璉村,水璉二街21號,121.5472,23.7817,水璉活動中心,水璉村,41,"水災,震災,土石流",黃文達,03-8601055,是,否,是,305767.0884772712,2630954.7554167504,True,126.9101020384808,43.36705017089844,47.96691306532143,348.3007495949236,小於500公尺,極高風險,high,POINT (305767.0884772712 2630954.7554167504),97,0.0,0,False,WARNING
2509,花蓮縣萬榮鄉,見晴村,7鄰89號,121.451955,23.783512,見晴國民小學,見晴村,130,"水災,土石流,海嘯",馬麗琴,03-8771034,是,否,是,296059.543895488,2631121.296731801,True,120.88551515924324,6.203010559082031,4.010577198678648,520.9754417184449,500-1000公尺之間,低風險,low,POINT (296059.54389548796 2631121.296731801),98,0.0,0,False,WARNING
2534,花蓮縣壽豐鄉,米棧村,米棧路二段21號,121.5243,23.7951,米棧活動中心,米棧村,34,"水災,震災,土石流,海嘯",黃明輝,03-8741367,是,否,是,303427.74548216467,2632429.968068968,True,146.82892785615067,51.88279342651367,76.21295049274669,533.6444757132288,500-1000公尺之間,高風險,high,POINT (303427.74548216467 2632429.9680689676),99,0.0,0,False,WARNING
2561,花蓮縣鳳林鎮,林榮里,永康路54號,121.45,23.8035,林榮社區活動中心,林榮里,50,"水災,土石流",江麗琴,03-8771014,是,否,否,295853.28934032726,2633334.2651454727,True,154.03611313076087,12.711492538452148,4.16002878643088,673.9183963603755,500-1000公尺之間,低風險,low,POINT (295853.28934032726 2633334.2651454727),100,0.0,0,False,WARNING
2598,花蓮縣壽豐鄉,溪口村,溪口路103巷2號,121.4734,23.8195,溪口活動中心,溪口村,50,"水災,震災,土石流,海嘯",黃素珠,03-8652809,是,否,是,298231.78536111664,2635113.97202872,True,112.19197760299076,45.41263961791992,12.200913154821174,796.1196698404029,500-1000公尺之間,高風險,high,POINT (298231.78536111664 2635113.9720287193),101,0.0,0,False,WARNING
2619,花蓮縣壽豐鄉,豐坪村,豐坪路2段73號,121.5096,23.8351,豐坪活動中心,豐坪村,32,"水災,震災,土石流,海嘯",曾振倫,03-8652803,是,否,是,301913.83432855364,2636854.4129382023,True,51.10397354024925,4.432873249053955,2.94684139179092,1383.9235109884244,1000公尺以上,低風險,low,POINT (301913.83432855364 2636854.4129382023),102,0.0,0,False,WARNING
2629,花蓮縣壽豐鄉,樹湖村,大樹腳59號,121.4692,23.8407,樹湖活動中心,樹湖村,38,"水災,震災,土石流,海嘯",黃素珠,03-8652810,是,否,是,297796.098682604,2637460.3914034083,True,152.68363080372438,40.16322326660156,53.56447943404024,41.63588662769799,小於500公尺,極高風險,high,POINT (297796.098682604 2637460.3914034083),103,0.0,0,False,WARNING
2639,花蓮縣壽豐鄉,豐山村,中山路41號,121.4918,23.8464,豐山國小,豐山村,50,"水災,震災,土石流,海嘯",林忠宏,03-8651640,是,否,是,300096.14484753564,2638099.457126402,True,54.043183678996805,6.977340698242188,2.81547207592058,842.3416434370741,500-1000公尺之間,低風險,low,POINT (300096.14484753564 2638099.457126402),104,0.0,0,False,WARNING
2643,花蓮縣壽豐鄉,豐山村,中山路127巷15號,121.4936,23.8478,豐山活動中心,豐山村,47,"水災,震災,土石流,海嘯",陳春盛,03-8652801,是,否,是,300278.9609875577,2638255.1414064784,True,51.63944413818796,6.977340698242188,2.6101875987843823,1001.6233030427576,1000公尺以上,低風險,low,POINT (300278.9609875577 2638255.1414064784),105,0.0,0,False,WARNING
2660,花蓮縣萬榮鄉,西林村,8鄰134號,121.342737,23.855288,西林社區活動中心,西林村,100,"水災,土石流,海嘯",郭瑪利,03-8771524,是,否,是,284909.63392717805,2639039.063120372,True,1150.6322254073589,76.22686004638672,224.6353221911453,2045.522719050345,1000公尺以上,高風險,high,POINT (284909.63392717805 2639039.063120372),106,0.0,0,False,WARNING
2668,花蓮縣萬榮鄉,西林村,7鄰103號,121.3593,23.8576,西林天主堂,西林村,100,"水災,土石流,海嘯",郭瑪利,03-8771524,是,否,是,286596.0310976193,2639299.28919222,True,924.8227133977056,79.40110778808594,220.983280792191,537.26690125752,500-1000公尺之間,高風險,high,POINT (286596.0310976193 2639299.28919222),107,0.0,0,False,WARNING
2688,花蓮縣壽豐鄉,月眉村,月眉路3段24號,121.556384,23.867967,月眉國小,壽豐鄉月眉村,50,"水災,震災,土石流,海嘯",劉康盛,03-8631011,是,否,是,306665.6051548732,2640512.302322019,True,48.37176437416835,33.331424713134766,11.945415677184355,112.9925178600764,小於500公尺,極高風險,high,POINT (306665.6051548732 2640512.302322019),108,0.0,0,False,WARNING
2689,花蓮縣壽豐鄉,米棧村,米棧路一段53號,121.5564,23.8681,月眉國小-米棧分校,米棧村,45,"水災,震災,土石流,海嘯",鍾萬仁,03-8741270,是,否,是,306667.17684902204,2640527.0383128384,True,47.8642056653553,33.331424713134766,11.555580622841614,125.83776781347687,小於500公尺,極高風險,high,POINT (306667.17684902204 2640527.0383128384),109,0.0,0,False,WARNING
2691,花蓮縣壽豐鄉,壽豐村,壽豐路1段97號,121.5099,23.8691,壽豐活動中心,壽豐村,13,"水災,震災,土石流,海嘯",劉鳳珠,03-8652805,是,否,是,301930.8452708387,2640619.9542957125,True,34.76458030981808,25.228166580200195,1.7776127127070642,147.50699700876018,小於500公尺,高風險,high,POINT (301930.8452708387 2640619.9542957125),110,0.0,0,False,WARNING
2693,花蓮縣壽豐鄉,共和村,農墾2街38號,121.5308,23.8693,共和活動中心,共和村,31,"水災,震災,土石流,海嘯",劉鳳珠,03-8652804,是,否,是,304059.3664325277,2640649.926712356,True,30.59528900692835,12.66097354888916,1.7456205688573418,425.9362488488583,小於500公尺,高風險,high,POINT (304059.3664325277 2640649.926712356),111,0.0,0,False,WARNING
2697,花蓮縣壽豐鄉,壽豐村,壽山路26號,121.5091,23.8704,壽豐鄉公所,壽豐鄉各村,50,"水災,震災,土石流,海嘯",李昌貴,03-8654110,否,是,是,301848.8500125954,2640763.633800793,True,34.94276159597088,32.05309295654297,2.828423031961961,190.01533769486431,小於500公尺,極高風險,high,POINT (301848.8500125954 2640763.633800793),112,0.0,0,False,WARNING
2698,花蓮縣壽豐鄉,壽豐村,公園路30號,121.5091,23.8704,文化中心,壽豐村,50,"水災,震災,土石流,海嘯",陳自強,03-8652131-122,是,否,是,301848.8500125954,2640763.633800793,True,34.94276159597088,32.05309295654297,2.828423031961961,190.01533769486431,小於500公尺,極高風險,high,POINT (301848.8500125954 2640763.633800793),113,0.0,0,False,WARNING
2701,花蓮縣壽豐鄉,鹽寮村,鹽寮165號,121.59829,23.871385,鹽寮活動中心,鹽寮村,15,"水災,震災,土石流",黃文達,03-8671123,是,否,是,310932.0744908913,2640908.246113369,True,64.30443856952272,89.9505386352539,58.81405362048356,869.7232870886386,500-1000公尺之間,高風險,high,POINT (310932.0744908913 2640908.246113369),114,0.0,0,False,WARNING
2722,花蓮縣壽豐鄉,光榮村,光榮1街26之1號,121.5143,23.8817,光榮活動中心,光榮村,39,"水災,震災,土石流,海嘯",沈佩儀,03-8652806,是,否,是,302373.9021750021,2642017.0045123184,True,44.32913821160581,32.66238784790039,7.442481723189086,288.2898498633501,小於500公尺,極高風險,high,POINT (302373.90217500215 2642017.0045123184),115,0.0,0,False,WARNING
2727,花蓮縣壽豐鄉,平和村,平和路32號,121.5197,23.8837,平和活動中心,平和村,49,"水災,震災,土石流,海嘯",陳美珠,03-8661801,是,否,是,302923.00959655177,2642240.510556184,True,45.575326528354566,38.665184020996094,7.082568445500325,257.84219197162383,小於500公尺,極高風險,high,POINT (302923.00959655177 2642240.5105561838),116,0.0,0,False,WARNING
2792,花蓮縣壽豐鄉,月眉村,月眉路三段108號,121.554,23.8996,月眉活動中心,月眉村,53,"水災,震災,土石流,海嘯",黃明輝,03-8631116,是,否,是,306409.0831830125,2644014.6725255945,True,33.8511785896457,16.635103225708008,2.5342777588521046,848.3360661022236,500-1000公尺之間,中風險,medium,POINT (306409.0831830125 2644014.6725255945),117,0.0,0,False,WARNING
2804,花蓮縣壽豐鄉,志學村,中正路120巷13號,121.5322,23.9053,志學活動中心,志學村,40,"水災,震災,土石流,海嘯",徐琬玲,03-8661800,是,否,是,304186.95561039296,2644637.4170299126,True,46.37683677284085,8.895546913146973,2.5122770409134825,818.4864930300636,500-1000公尺之間,中風險,medium,POINT (304186.95561039296 2644637.4170299126),118,0.0,0,False,WARNING
2848,花蓮縣壽豐鄉,池南村,池南路2段17號,121.506,23.9197,池南活動中心,池南村,53,"水災,震災,土石流,海嘯",沈佩儀,03-8641008,是,否,是,301513.5956254703,2646222.405616564,True,165.8107393528356,45.408790588378906,43.28280697644838,97.66474259634823,小於500公尺,極高風險,high,POINT (301513.5956254703 2646222.405616564),119,0.0,0,False,WARNING
2876,花蓮縣吉安鄉,光華村,光華二街200號,121.578,23.934,光華活動中心,光華村,37,"水災,震災,土石流",葉光南,8422057,是,否,是,308837.2711679498,2647834.244689227,True,32.88485466345787,6.462984085083008,2.9625678054498,1587.305573562851,1000公尺以上,低風險,low,POINT (308837.2711679498 2647834.244689227),120,0.0,0,False,WARNING
2902,花蓮縣吉安鄉,干城村,干城一街97巷1號,121.545,23.9474,干城活動中心,干城村,35,"水災,震災,土石流",林世昌,8526086,是,否,是,305472.2508451945,2649304.934271758,True,75.86982151636477,10.941096305847168,3.4355737852270685,1097.6890929394062,1000公尺以上,低風險,low,POINT (305472.2508451945 2649304.934271758),121,0.0,0,False,WARNING
2903,花蓮縣秀林鄉,文蘭村,6鄰79號,121.5068,23.9479,文蘭活動中心,重光、米亞丸社區,100,"水災,震災,土石流,海嘯",杜明輝,955079056,是,否,是,301583.8342227185,2649345.822536975,True,146.48594900637258,53.10033798217773,40.07482947832108,229.3647286606083,小於500公尺,極高風險,high,POINT (301583.83422271855 2649345.822536975),122,0.0,0,False,WARNING
2912,花蓮縣吉安鄉,仁安村,南海三街71號,121.5968,23.9517,仁安活動中心,仁安村,63,"水災,震災,土石流",蔡文隆,8422948,是,否,是,310742.7687566141,2649802.486244248,True,11.673897957801818,5.308277606964111,2.48112587540129,1402.7727595875538,1000公尺以上,低風險,low,POINT (310742.7687566141 2649802.4862442478),123,0.0,0,False,WARNING
2916,花蓮縣吉安鄉,南華村,南華四街123號,121.5513,23.9527,南華活動中心,南華村,63,"水災,震災,土石流",蕭萬生,8534573,是,否,是,306111.21022598166,2649894.398864183,True,66.20875504552102,5.041212558746338,3.5372051178116544,1921.4088796070275,1000公尺以上,低風險,low,POINT (306111.21022598166 2649894.398864183),124,0.0,0,False,WARNING
2921,花蓮縣吉安鄉,稻香村,慶豐路79號,121.5757,23.9548,稻香活動中心,稻香村,40,"水災,震災,土石流",鄧桂英,8533083,是,否,是,308593.7440496553,2650136.890782302,True,34.4716470923611,4.401075839996338,2.989640706579652,1955.7869322085344,1000公尺以上,低風險,low,POINT (308593.7440496553 2650136.890782302),125,0.0,0,False,WARNING
2922,花蓮縣吉安鄉,永興村,永興七街86號,121.5683,23.955,永興活動中心,永興村,53,"水災,震災,土石流",陳源忠,8526058,是,否,是,307840.47894341487,2650155.9878119626,True,43.37071900900258,5.237388610839844,3.113043819697689,2418.029163623706,1000公尺以上,低風險,low,POINT (307840.47894341487 2650155.9878119626),126,0.0,0,False,WARNING
2923,花蓮縣吉安鄉,仁和村,南海三街314號,121.5876,23.9563,仁和活動中心,仁和村,101,"水災,震災,土石流",賴明章,8523002,是,否,是,309804.2419321524,2650308.008831569,True,20.858051012973394,5.954029560089111,2.6294706626134303,1489.4832833093208,1000公尺以上,低風險,low,POINT (309804.2419321524 2650308.008831569),127,0.0,0,False,WARNING
2950,花蓮縣秀林鄉,銅門村,9鄰53號,121.4944,23.965,銅門收容所,銅門村,70,"水災,土石流",何文忠,03-8641057,是,否,是,300315.06295355764,2651235.159315261,True,179.4149363591121,65.69160461425781,50.59950489136634,190.7140849313265,小於500公尺,極高風險,high,POINT (300315.06295355764 2651235.1593152615),128,0.0,0,False,WARNING
2953,花蓮縣吉安鄉,東昌村,東海六街74號,121.5953,23.9658,東昌活動中心,東昌村,47,"水災,震災,土石流",魏錦添,8528607,是,否,是,310583.505101579,2651363.4246426006,True,12.7919652818599,11.091901779174805,2.38587774818272,182.3483032091469,小於500公尺,高風險,high,POINT (310583.505101579 2651363.4246426006),129,0.0,0,False,WARNING
2961,花蓮縣吉安鄉,仁里村,仁里五街1號,121.5925,23.9684,仁里活動中心,仁里村,90,水災,楊昇達,8514057,是,否,是,310297.33342560515,2651650.176526008,True,15.263420236622627,11.909059524536133,2.332045353402864,159.53668481844664,小於500公尺,高風險,high,POINT (310297.33342560515 2651650.176526008),130,0.0,0,False,WARNING
2964,花蓮縣花蓮市,主農里,中順街77號,121.5968,23.9688,主農社區活動中心,主農、主安里,50,"水災,土石流,海嘯",劉冠宏,03-8350088,是,否,是,310734.7575056046,2651696.321916432,True,11.788204079988052,11.091901779174805,2.08529160267464,159.56006583885355,小於500公尺,高風險,high,POINT (310734.7575056046 2651696.321916432),131,0.0,0,False,WARNING
