序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,TWD97_lon,TWD97_lat,is_indoor,mean_elevation,max_slope,std_elevation,river_distance_m,river_distance_category,risk_level,terrain_risk,geometry,shelter_idx,max_rain_1hr,hit_station_count,at_rain_risk,dynamic_risk_level
2965,花蓮縣吉安鄉,福興村,福德街1號,121.5624,23.9689,福興活動中心,福興村,106,"水災,震災,土石流",黃朝彬,8526216,是,否,是,307233.8381564572,2651693.0096503943,True,42.00292112627102,3.981531381607056,2.7374269661937927,1732.0877243913978,1000公尺以上,低風險,low,POINT (307233.8381564572 2651693.0096503943),132,0.0,0,False,WARNING
2970,花蓮縣吉安鄉,南昌村,文化七街64號,121.5797,23.9704,南昌活動中心,南昌村,72,"震災,土石流,海嘯",陳振興,8521081,是,否,是,308993.76670438534,2651866.264188817,True,25.80308396239924,4.2220072746276855,2.236406836150464,608.2484556673405,500-1000公尺之間,中風險,medium,POINT (308993.76670438534 2651866.264188817),133,0.0,0,False,WARNING
2973,花蓮縣花蓮市,主學里,中正路210號,121.5997,23.9717,中正國小,主農、主安、主力、主學、主權、主和等里,187,"水災,土石流,海嘯",陳世文,03-8322819,是,否,否,311028.5243144549,2652018.7511699945,True,10.053610832138371,5.644842147827148,2.0633090016431463,595.5833803816436,500-1000公尺之間,中風險,medium,POINT (311028.5243144549 2652018.7511699945),134,0.0,0,False,WARNING
2974,花蓮縣花蓮市,主權里,中原路531號,121.5964,23.9718,中原國小文中三國中預定地,主農、主安、主力、主學、主權、主和等里,85,"水災,土石流,海嘯",陳雅琪,03-8333547,是,否,否,310692.6444747213,2652028.402000956,True,12.500920190748127,11.269643783569336,1.899358475907323,377.3236110701956,小於500公尺,高風險,high,POINT (310692.6444747213 2652028.4020009553),135,0.0,0,False,WARNING
2981,花蓮縣吉安鄉,吉安村,吉安路二段97號,121.5628,23.9734,吉安國小,吉安村,223,"水災,震災,土石流",廖必偉,8523984,是,否,是,307272.5569393298,2652191.5485270284,True,38.51835791059842,6.231012344360352,2.5225685273632226,1282.2870749454007,1000公尺以上,低風險,low,POINT (307272.5569393298 2652191.5485270284),136,0.0,0,False,WARNING
2982,花蓮縣花蓮市,主睦里,成功街169號,121.6058,23.9734,花蓮城隍廟香客大樓,花蓮市各里,100,"水災,土石流,海嘯",孫吉造,03-8222854,是,否,否,311648.498043181,2652209.6811313992,True,5.557756346615438,5.15823221206665,1.6464787335391002,691.09656157919,500-1000公尺之間,中風險,medium,POINT (311648.498043181 2652209.6811313992),137,0.0,0,False,WARNING
2984,花蓮縣吉安鄉,吉安村,中興路355巷7號,121.5643,23.9736,吉安活動中心,吉安村,32,"震災,土石流,海嘯",溫金勝,8535282,是,否,是,307425.11702983244,2652214.308670585,True,37.26752668094392,6.231012344360352,2.486136158359828,1185.756019329555,1000公尺以上,低風險,low,POINT (307425.11702983244 2652214.3086705855),138,0.0,0,False,WARNING
2986,花蓮縣吉安鄉,吉安村,中山路三段99巷18號,121.5742,23.974,五穀宮,全鄉,70,"水災,震災,土石流",林俊德,8521334,是,否,是,308432.4173806327,2652262.676074288,True,29.428723824517103,9.105493545532228,2.1592689189490684,632.0689804927032,500-1000公尺之間,中風險,medium,POINT (308432.4173806327 2652262.676074288),139,0.0,0,False,WARNING
2989,花蓮縣吉安鄉,勝安村,慈惠一街30號,121.5869,23.9754,勝安活動中心,勝安村,38,"水災,震災,土石流",陳昌周,8522377,是,否,是,309724.1945355974,2652423.0482181767,True,19.81721061519796,9.941205024719238,1.9624324921252263,26.711486140471063,小於500公尺,高風險,high,POINT (309724.1945355974 2652423.0482181767),140,0.0,0,False,WARNING
2990,花蓮縣吉安鄉,宜昌村,吉祥六街52巷9號,121.5832,23.9756,宜昌活動中心,宜昌村,49,"震災,土石流,海嘯",范來新,8535389,是,否,是,309347.57423530205,2652443.636001287,True,22.5843185227157,11.52906894683838,2.0345347137711647,88.43600321940451,小於500公尺,高風險,high,POINT (309347.57423530205 2652443.636001287),141,0.0,0,False,WARNING
2991,花蓮縣花蓮市,主力里,中華路298號,121.5986,23.9756,忠孝國小,主力、主學等里,47,"水災,土石流,海嘯",程立,03-8351218,是,否,否,310914.7463592211,2652450.203822704,True,10.99695209504146,5.381811141967773,1.902032632553286,838.7313401148467,500-1000公尺之間,中風險,medium,POINT (310914.7463592211 2652450.2038227036),142,0.0,0,False,WARNING
2992,花蓮縣花蓮市,主權里,中原路666號,121.5938,23.9757,主權社區活動中心,主權里,72,"水災,土石流,海嘯",徐淑憶,03-8333749,是,否,是,310426.23016881704,2652459.2134258924,True,14.705002565437516,7.493312358856201,2.001907178787234,513.6344924273213,500-1000公尺之間,中風險,medium,POINT (310426.23016881704 2652459.2134258924),143,0.0,0,False,WARNING
2996,花蓮縣吉安鄉,勝安村,慈惠三街118號,121.5867,23.9777,勝安宮,勝安村,1300,"水災,震災,土石流",田後隆,8528658,是,否,是,309702.7816509806,2652677.690171868,True,20.5794336825001,9.941205024719238,2.1402140006916124,244.6678204990079,小於500公尺,高風險,high,POINT (309702.7816509806 2652677.6901718676),144,0.0,0,False,WARNING
2998,花蓮縣吉安鄉,勝安村,慈惠三街136號,121.586,23.978,聖地慈惠堂,勝安村,700,"震災,土石流",劉幫政,8521334,是,否,是,309631.409648486,2652710.6191330003,True,21.23123350724351,11.52906894683838,2.1371089187447767,249.07690211854515,小於500公尺,高風險,high,POINT (309631.409648486 2652710.6191330003),145,0.0,0,False,WARNING
2999,花蓮縣花蓮市,民權里,公園路53號,121.6142,23.978,中正體育館,花蓮市各里,593,"水災,土石流",劉國華,03-8580686,是,否,否,312501.11646667315,2652722.834125595,True,9.30802860299736,89.95054626464844,4.892918094671565,163.58093786474328,小於500公尺,極高風險,high,POINT (312501.11646667315 2652722.834125595),146,0.0,0,False,WARNING
3000,花蓮縣花蓮市,國風里,林政街7號,121.5954,23.9785,國風國中,國華、國風等里,800,"水災,土石流,海嘯",王錦懋,03-8323847,是,否,是,310587.74361901823,2652770.002440033,True,13.41998476395762,6.076157569885254,2.1303246597177687,850.2950618651658,500-1000公尺之間,中風險,medium,POINT (310587.74361901823 2652770.0024400335),147,0.0,0,False,WARNING
3004,花蓮縣花蓮市,國風里,明義街107號,121.6029,23.979,明義國小,國華、國光、國威、國治、國魂、國安、國防、國聯、國盛、國風、民主、民治、民有、民族、民生、民權、主商、主勤、主計、主義、主工、主睦、主信等里,185,"水災,土石流,海嘯",郭文隆,03-8326686,是,否,是,311350.72366278444,2652828.6215013145,True,7.879598984258429,5.381811141967773,1.6883778283719704,466.8137088929109,小於500公尺,高風險,high,POINT (311350.72366278444 2652828.6215013145),148,0.0,0,False,WARNING
3021,花蓮縣花蓮市,國威里,林森路252號,121.6068,23.9821,花蓮市公所,花蓮市各里,37,"水災,土石流,海嘯",彭莉萍,03-8322141,是,否,是,311746.1173243366,2653173.652493013,True,6.632800409665176,18.346664428710938,1.6495050467631258,146.52872051940807,小於500公尺,高風險,high,POINT (311746.1173243366 2653173.652493013),149,0.0,0,False,WARNING
3023,花蓮縣吉安鄉,慶豐村,慶北一街237號,121.5632,23.9825,慶豐活動中心,慶豐村,61,"震災,土石流,海嘯",鄭高富,8535375,是,否,是,307309.23721932294,2653199.5399956475,True,43.060526580654525,8.793591499328613,3.054062657752232,395.9120129106355,小於500公尺,高風險,high,POINT (307309.23721932294 2653199.5399956475),150,0.0,0,False,WARNING
3025,花蓮縣花蓮市,國魂里,建國路161號,121.599,23.9836,國立花蓮農業職業學校,國華、國光、國治、國威、國安、國防、國聯、國盛、國風、國魂等里,382,"水災,土石流,海嘯",賴世榮,03-8312313,是,否,是,310951.68752803485,2653336.3841377515,True,10.881045917345553,6.076157569885254,1.78699776136093,897.4672226651662,500-1000公尺之間,中風險,medium,POINT (310951.68752803485 2653336.3841377515),151,0.0,0,False,WARNING
3035,花蓮縣花蓮市,國安里,中山路418號,121.6025,23.9865,花蓮高商,國安、國聯、國魂等里,266,"水災,震災,土石流,海嘯",邱志恆,03-8322532210,是,否,否,311306.46848761535,2653659.0801548334,True,9.181820969935268,7.713634490966797,1.4881620318763242,568.0751460242752,500-1000公尺之間,中風險,medium,POINT (311306.46848761535 2653659.0801548334),152,0.0,0,False,WARNING
3036,花蓮縣吉安鄉,南華村,南華四街123號,121.5947,23.987,北昌活動中心,北昌村,83,"震災,土石流,海嘯",黃加成,8577346,是,否,是,310512.53837737814,2653711.0845704824,True,14.769837312063228,6.076157569885254,2.142624743733497,1323.8960690335284,1000公尺以上,低風險,low,POINT (310512.53837737814 2653711.0845704824),153,0.0,0,False,WARNING
3047,花蓮縣花蓮市,民勤里,新興路80號,121.6157,23.9887,南美崙營區,花蓮市各里,300,"水災,震災,土石流,海嘯",姜富川中校參謀官,03-8358100轉838413,是,否,否,312648.584356254,2653908.5379339955,True,53.2410619704704,35.21564483642578,17.338655832485607,641.4898498435957,500-1000公尺之間,高風險,high,POINT (312648.58435625397 2653908.5379339955),154,0.0,0,False,WARNING
3049,花蓮縣吉安鄉,永安村,太昌路488號,121.5731,23.989,永安活動中心,永安村,156,"震災,土石流,海嘯",郭仁添,8566167,是,否,是,308313.72140980465,2653923.479843969,True,39.78151965104822,5.12160587310791,3.5630515620391807,720.3049497893765,500-1000公尺之間,中風險,medium,POINT (308313.72140980465 2653923.479843969),155,0.0,0,False,WARNING
3055,花蓮縣花蓮市,國盛里,國盛二街22號,121.607,23.992,中華國小,國華、國光、國威、國治、國魂、國安、國防、國聯、國盛、國風等里,189,"水災,土石流,海嘯",鍾吳南,03-8324308,是,否,是,311761.74687167053,2654270.176464856,True,9.720102153041148,31.58583641052246,5.464536406530703,125.86720529180973,小於500公尺,極高風險,high,POINT (311761.74687167053 2654270.1764648557),156,0.0,0,False,WARNING
3061,花蓮縣花蓮市,民政里,永興路20號,121.6255,23.9928,鑄強國小,民樂、民運、民政等里,293,"水災,震災,土石流,海嘯",葉克文,03-8223787,是,否,是,313643.7628775192,2654367.010353024,True,31.571852018395248,9.58348560333252,5.076910715644039,958.2145360534134,500-1000公尺之間,中風險,medium,POINT (313643.7628775192 2654367.010353024),157,0.0,0,False,WARNING
3064,花蓮縣吉安鄉,太昌村,太昌路488號,121.5639,23.9936,太昌活動中心,太昌村,80,"水災,震災,土石流",周明宗,8569236,是,否,是,307375.54933881585,2654429.156286673,True,55.96683001165307,11.351899147033691,4.069248695210551,685.3096802404449,500-1000公尺之間,低風險,low,POINT (307375.54933881585 2654429.156286673),158,0.0,0,False,WARNING
3069,花蓮縣花蓮市,國富里,中山路903號,121.5947,23.995,明廉國小,國裕、國富里,51,"水災,震災,土石流,海嘯",李玉祥,03-8569088,是,否,是,310508.79908911,2654597.0928467764,True,16.951265967458166,6.249574184417725,2.09242031790794,1410.4946820055084,1000公尺以上,低風險,low,POINT (310508.79908911 2654597.0928467764),159,0.0,0,False,WARNING
3074,花蓮縣花蓮市,國興里,介仁街176號,121.5746,23.997,"慈濟大學附設國民中學,小學",國興、國福、國慶等里,344,"水災,震災,土石流,海嘯",蔡亮雄,03-8572823,是,否,是,308462.7387664999,2654810.107735025,True,41.80284764576543,11.679359436035156,3.5314974812682687,585.9349796149024,500-1000公尺之間,中風險,medium,POINT (308462.7387664999 2654810.107735025),160,0.0,0,False,WARNING
3075,花蓮縣花蓮市,民孝里,化道路40巷1號,121.6277,23.9978,美崙國中,民孝、民心、民享、民樂、民運、民政、民德、民立、民勤、民意等里,193,"水災,震災,土石流",吳斯美,03-8223537,是,否,否,313865.14869428816,2654921.763620341,True,22.39178388587804,20.77996635437012,5.956951399772707,833.9110981352978,500-1000公尺之間,中風險,medium,POINT (313865.14869428816 2654921.763620341),161,0.0,0,False,WARNING
3076,花蓮縣花蓮市,國裕里,裕祥路89號,121.5991,23.9979,自強國中,國裕、國富里,330,"水災,震災,土石流,海嘯",鄭程議,03-8579338,是,否,是,310955.1299804578,2654920.167982084,True,13.655917221755477,22.96947288513184,1.650705181774146,1153.9768500787236,1000公尺以上,低風險,low,POINT (310955.1299804578 2654920.1679820837),162,0.0,0,False,WARNING
3079,花蓮縣花蓮市,民意里,府前路27號,121.6199,23.9987,花蓮高工,民意、民孝、民心、民享、民樂、民運、民政、民德、民立、民勤等里,310,"水災,震災,土石流,海嘯",周婉茹,03-8226108,是,否,否,313071.0804059317,2655017.925697832,True,28.14468065085433,31.760955810546875,6.629473703793932,868.0939694645289,500-1000公尺之間,高風險,high,POINT (313071.0804059317 2655017.925697832),163,0.0,0,False,WARNING
3080,花蓮縣花蓮市,國興里,介仁街67號,121.5734,23.9997,慈濟大學人文社會學院,國興、國福、國慶等里,316,"水災,震災,土石流,海嘯",林憲國,03-8572677,是,否,是,308339.4247329008,2655108.6375736566,True,43.06624617688624,16.944440841674805,4.116002046718174,262.999834523435,小於500公尺,高風險,high,POINT (308339.4247329008 2655108.6375736566),164,0.0,0,False,WARNING
3085,花蓮縣花蓮市,國慶里,中山路1段200號,121.5916,24.0004,私立四維高級中學,國興、國福、國慶等里,500,"水災,震災,土石流,海嘯",許素卿,03-8561455,是,否,否,310190.86503145884,2655193.820784057,True,19.46583715395163,7.01406717300415,2.855023895661512,997.6879546261132,500-1000公尺之間,中風險,medium,POINT (310190.86503145884 2655193.820784057),165,0.0,0,False,WARNING
3093,花蓮縣花蓮市,民意里,府前路29號,121.6182,24.0017,行政院國軍退除役官兵輔導委員會花,花蓮縣,10,"水災,震災,土石流,海嘯",陳國榮,03-8223111,是,否,否,312896.6529663455,2655349.4200507635,True,20.665541373429186,31.1400089263916,7.1170484089673325,714.0556771159402,500-1000公尺之間,高風險,high,POINT (312896.6529663455 2655349.4200507635),166,0.0,0,False,WARNING
3094,花蓮縣花蓮市,民孝里,林園一街16號,121.631,24.0022,民孝社區活動中心,民孝、民享、民心等里,54,"水災,震災,土石流",黃石貴,03-8223273,是,否,是,314198.7323956301,2655410.5709956684,True,15.054856837876637,23.29631423950196,7.109993283731048,451.4819421593597,小於500公尺,高風險,high,POINT (314198.7323956301 2655410.5709956684),167,0.0,0,False,WARNING
3095,花蓮縣新城鄉,嘉新村,嘉南路2巷13號,121.6142,24.0035,衛生福利部東區老人之家養護院區,嘉新村,180,"水災,震災,土石流,海嘯",范家榮,03-8222831,是,否,是,312488.8067276875,2655546.992250494,True,12.588865142924185,28.21914863586425,4.821059570536891,268.8072959171429,小於500公尺,高風險,high,POINT (312488.8067276875 2655546.992250494),168,0.0,0,False,WARNING
3096,花蓮縣秀林鄉,水源村,107號,121.554,24.0038,水源收容所,水源村,60,"水災,土石流",胡智偉,03-8567603,是,否,是,306363.78277644544,2655554.816426962,True,97.91446930437672,38.96900177001953,34.13486797740077,306.5952166510878,小於500公尺,極高風險,high,POINT (306363.78277644544 2655554.816426962),169,0.0,0,False,WARNING
3097,花蓮縣花蓮市,民意里,民光483-1號,121.6168,24.0039,大陳二村活動中心,民意里,63,"水災,土石流,海嘯",何芳玲,03-8241064,是,否,是,312753.1440054266,2655592.448897075,True,15.679923638792484,22.57906723022461,5.619764127680546,523.838262213627,500-1000公尺之間,中風險,medium,POINT (312753.1440054266 2655592.448897075),170,0.0,0,False,WARNING
3098,花蓮縣花蓮市,國慶里,達固湖灣大路23號,121.582,24.004,花蓮縣立體育場,花蓮市各里,527,"水災,土石流",林維聖,03-858068615,是,否,否,309212.4667098704,2655588.455481341,False,29.629400099117746,12.545814514160156,4.769797638419165,239.53025720797964,小於500公尺,高風險,high,POINT (309212.4667098704 2655588.455481341),171,0.0,0,False,WARNING
3100,花蓮縣新城鄉,嘉新村,6鄰嘉南一街43巷5號,121.6123,24.0055,嘉新社區活動中心,嘉新村,71,"水災,震災,土石流,海嘯",邱明雄,8221227,是,否,是,312294.53245335544,2655767.6534793847,True,10.553095359695256,18.33816337585449,1.8908720437276207,76.70905325136313,小於500公尺,高風險,high,POINT (312294.53245335544 2655767.6534793847),172,0.0,0,False,WARNING
3113,花蓮縣花蓮市,國慶里,中山路1段500巷15號,121.5872,24.0076,花蓮港天宮,花蓮市各里,300,"水災,震災,土石流,海嘯",蘇正凱總幹事,03-8560017,是,否,是,309739.8628047562,2655989.355625492,True,21.57491560494504,9.956552505493164,3.063577436446581,139.4571817475532,小於500公尺,高風險,high,POINT (309739.8628047562 2655989.3556254916),173,0.0,0,False,WARNING
3119,花蓮縣花蓮市,國福里,沙基拉雅街111號,121.5819,24.0104,國福社區活動中心,國福里,35,"水災,震災,海嘯",呂啟明,03-8580837,是,否,是,309199.3636095987,2656297.220448415,True,24.863680444730065,9.956552505493164,3.0309614690886977,246.5301158983241,小於500公尺,高風險,high,POINT (309199.3636095987 2656297.220448415),174,0.0,0,False,WARNING
3136,花蓮縣新城鄉,佳林村,民有2街29號,121.6023,24.0211,佳林社區活動中心,佳林村,36,"水災,土石流,海嘯",何禮飛,8260919,是,否,是,311269.7299100743,2657490.9888671185,True,13.392623038899169,20.70766830444336,3.0683862645147406,135.16300447050693,小於500公尺,高風險,high,POINT (311269.7299100743 2657490.9888671185),175,0.0,0,False,WARNING
3141,花蓮縣新城鄉,嘉里村,嘉里路163號,121.6074,24.0244,國軍805醫院,嘉里村,100,"水災,震災,土石流,海嘯",高志雄,03-8263151,是,否,是,311786.9695272626,2657858.698955304,True,15.048891730401076,11.097494125366213,2.086045075465526,413.5982511542937,小於500公尺,高風險,high,POINT (311786.9695272626 2657858.698955304),176,0.0,0,False,WARNING
3149,花蓮縣新城鄉,大漢村,明潭街27號,121.6298,24.0271,七星潭社區活動中心,大漢村,27,"水災,土石流",李添富,8265717,是,否,是,314064.3025384337,2658167.7458737963,True,17.134882584964796,89.9505386352539,11.921133269941862,104.62572912335663,小於500公尺,極高風險,high,POINT (314064.30253843375 2658167.7458737963),177,0.0,0,False,WARNING
3150,花蓮縣新城鄉,北埔村,北埔路13號,121.6062,24.0275,基督教芥菜種會,北埔村,41,"水災,震災,土石流,海嘯",吳雅琴,03-8260653,是,否,是,311663.4190008049,2658201.5028374875,True,15.91479856246956,11.097494125366213,2.040009244247724,387.4543958325692,小於500公尺,高風險,high,POINT (311663.4190008049 2658201.5028374875),178,0.0,0,False,WARNING
3166,花蓮縣新城鄉,北埔村,北埔路259號,121.6032,24.0341,北埔社區活動中心,北埔村,35,"水災,震災,土石流,海嘯",王秋香,8269669,是,否,是,311355.1137456691,2658931.152711223,True,18.40573471468322,10.310757637023926,1.653674592232177,406.3594071545082,小於500公尺,高風險,high,POINT (311355.1137456691 2658931.152711223),179,0.0,0,False,WARNING
3173,花蓮縣新城鄉,大漢村,19鄰民有街101號,121.61,24.0368,大漢社區活動中心,大漢村,70,"水災,震災,土石流,海嘯",李添富,8265717,是,否,是,312045.50354143674,2659233.1654113787,True,16.714987252939117,5.757094860076904,0.9928213633767168,1159.5248493544784,1000公尺以上,低風險,low,POINT (312045.50354143674 2659233.1654113787),180,0.0,0,False,WARNING
3175,花蓮縣新城鄉,大漢村,民有街2號,121.6119,24.038,復興南營區,新城村、順安村、康樂村、大漢村、北埔村,120,"水災,震災,土石流,海嘯",陳尚庭上尉,03-8269732,是,否,是,312238.1867925864,2659366.907160603,True,16.317907092886472,5.757094860076904,0.9585528052916104,1388.803411381067,1000公尺以上,低風險,low,POINT (312238.1867925864 2659366.907160603),181,0.0,0,False,WARNING
3181,花蓮縣新城鄉,大漢村,光復路572號,121.6042,24.0399,新城鄉立圖書館,北埔村、大漢村,58,"水災,震災,土石流,海嘯",黃志明,03-8261790,是,否,是,311454.0730370491,2659573.9497985444,True,20.084462564208952,5.4216718673706055,1.705347499886436,785.0788818428689,500-1000公尺之間,中風險,medium,POINT (311454.0730370491 2659573.9497985444),182,0.0,0,False,WARNING
3182,花蓮縣新城鄉,大漢村,大安街1號,121.6048,24.0405,新城鄉原住民文化館,北埔村、康樂村,90,"水災,震災,土石流,海嘯",陳薇,03-8267223,是,否,是,311514.8156838089,2659640.663233151,True,19.945362618556427,5.0350847244262695,1.6759095207881132,872.3713070975538,500-1000公尺之間,中風險,medium,POINT (311514.8156838089 2659640.663233151),183,0.0,0,False,WARNING
3183,花蓮縣新城鄉,北埔村,樹林街57巷9號,121.597687,24.040698,樹林腳社區活動中心,北埔村,39,"水災,震災,土石流,海嘯",王秋香,8269669,是,否,是,310791.23435302544,2659659.499103672,True,23.67974947956686,15.531396865844728,2.7414888820790906,208.21854394090005,小於500公尺,高風險,high,POINT (310791.23435302544 2659659.499103672),184,0.0,0,False,WARNING
3205,花蓮縣新城鄉,康樂村,廣安1街112號,121.609904,24.053809,康樂社區活動中心,康樂村,30,"水災,震災,土石流,海嘯",賴明進,03-8260352,是,否,是,312027.56785887753,2661116.9041504785,True,18.581362235789395,15.25017547607422,1.6879824837265158,851.9657019512023,500-1000公尺之間,中風險,medium,POINT (312027.56785887753 2661116.9041504785),185,0.0,0,False,WARNING
3206,花蓮縣秀林鄉,佳民村,119號,121.5994,24.0539,佳民國小收容所,佳民村,60,"水災,震災,土石流,海嘯",總務主任黃寶賢,03-8264900,是,否,是,310959.23594585096,2661122.387257849,True,29.34205313771202,10.30404281616211,6.501046415842587,998.4831254014553,500-1000公尺之間,中風險,medium,POINT (310959.23594585096 2661122.387257849),186,0.0,0,False,WARNING
3258,花蓮縣秀林鄉,景美村,加灣106號,121.6067,24.0825,景美活動中心,景美村,100,"水災,震災,土石流,海嘯",呂愛美,03-8267603,是,否,是,311687.98845799215,2664293.0882638684,True,47.3150891437482,53.928958892822266,46.34183156733047,872.3441657734611,500-1000公尺之間,高風險,high,POINT (311687.98845799215 2664293.0882638684),187,0.0,0,False,WARNING
3312,花蓮縣新城鄉,順安村,順安52-2號,121.621,24.1057,北三棧社區活動中心,順安村,35,"水災,震災,土石流,海嘯",黃仲祥,8611280,是,否,是,313130.65089337336,2666868.911782414,True,12.329502772462362,12.918183326721191,2.9789915508517786,739.9839503238238,500-1000公尺之間,中風險,medium,POINT (313130.65089337336 2666868.911782414),188,0.0,0,False,WARNING
3355,花蓮縣新城鄉,順安村,草林158號,121.6365,24.1172,順安農宅示範中心,順安村,23,"水災,土石流,海嘯",黃仲祥,8611280,是,否,是,314700.63829079026,2668149.6379429963,True,15.44749870788106,7.739382743835449,5.007235509573543,2325.885086978082,1000公尺以上,低風險,low,POINT (314700.63829079026 2668149.6379429963),189,0.0,0,False,WARNING
3357,花蓮縣秀林鄉,秀林村,秀林路76號,121.6244,24.118,秀林國小收容所,秀林村,100,"水災,震災,土石流,海嘯",總務主任林正雄,03-8611393,是,否,是,313470.2378960009,2668232.710153511,True,54.64039159427461,58.75223159790039,40.62025781507685,1093.8779151362487,1000公尺以上,高風險,high,POINT (313470.2378960009 2668232.710153511),190,0.0,0,False,WARNING
3378,花蓮縣新城鄉,新城村,仁愛路2巷172號,121.6497,24.1257,禪光育幼院,新城村,105,"水災,震災,土石流,海嘯",許淑媛,03-8612555,是,否,是,316038.10228632856,2669097.1984184994,True,16.777234698315056,16.98651695251465,3.614592386634495,1812.7769067666256,1000公尺以上,低風險,low,POINT (316038.10228632856 2669097.1984184994),191,0.0,0,False,WARNING
3387,花蓮縣新城鄉,新城村,博愛路31號,121.6513,24.1266,天主教聲遠之家,新城村,53,"水災,震災,土石流,海嘯",黃佩瑩,03-8610075,是,否,是,316200.27420434146,2669197.631561205,True,15.086209178457455,16.98651695251465,4.0179216373649975,1640.0888876148122,1000公尺以上,低風險,low,POINT (316200.27420434146 2669197.631561205),192,0.0,0,False,WARNING
3392,花蓮縣新城鄉,新城村,博愛路66號,121.6502,24.1288,新城社區活動中心,新城村,23,"水災,震災,土石流,海嘯",胡國雄,8611519,是,否,是,316087.33303529467,2669440.7707537445,True,16.8153830422079,16.98651695251465,4.176377221991437,1509.2508074917052,1000公尺以上,低風險,low,POINT (316087.33303529467 2669440.7707537445),193,0.0,0,False,WARNING
3393,花蓮縣新城鄉,新城村,新興1街62號,121.6452,24.1301,興田社區活動中心,新城村,45,"水災,震災,土石流,海嘯",胡國雄,8611519,是,否,是,315578.44801783224,2669582.401919155,True,23.470336727220182,17.960987091064453,4.295844183854561,1540.2765511758948,1000公尺以上,低風險,low,POINT (315578.44801783224 2669582.401919155),194,0.0,0,False,WARNING
3437,花蓮縣秀林鄉,富世村,97號,121.6277,24.1473,富世活動中心,富世村,100,"水災,震災,土石流,海嘯",伊虹‧比岱,03-8611829,是,否,是,313791.1560261814,2671479.2860324727,True,87.57700055414277,70.42852783203125,52.449727904370725,300.9254871580784,小於500公尺,極高風險,high,POINT (313791.1560261814 2671479.2860324727),195,0.0,0,False,WARNING
3482,花蓮縣秀林鄉,崇德村,72號,121.6524,24.162,崇德國小收容所,崇德,100,"水災,震災,土石流,海嘯",陳月華,03-8621201,是,否,是,316293.823626376,2673118.844647597,True,52.22018405849949,62.16361618041992,45.53841626652223,1763.8145190807445,1000公尺以上,高風險,high,POINT (316293.823626376 2673118.8446475975),196,0.0,0,False,WARNING
3789,花蓮縣秀林鄉,和平村,三鄰108號,121.7483,24.3083,和平活動中心,和平村和仁,100,"水災,震災,土石流,海嘯",蔡金郎,03-8681113,是,否,是,325952.2048332845,2689371.3335825014,True,34.33103307670613,46.29084777832031,30.48057136765008,872.5169528031308,500-1000公尺之間,高風險,high,POINT (325952.2048332845 2689371.3335825014),197,0.0,0,False,WARNING
